gi	idone	id	ref.prot
16329170	16331856	ssl0172	NP_442584.1
16329170	16331857	sll0092	NP_442585.1
16329170	16331858	slr0118	NP_442586.1
16329170	16331859	slr0119	NP_442587.1
16329170	16331860	slr0120	NP_442588.1
16329170	16331861	slr0121	NP_442589.1
16329170	16331862	sll0290	NP_442590.1
16329170	16331863	ssl0546	NP_442591.1
16329170	16331864	sll0289	NP_442592.1
16329170	16331865	sll0288	NP_442593.1
16329170	16331866	slr0298	NP_442594.1
16329170	16331867	slr0299	NP_442595.1
16329170	16331868	slr0300	NP_442596.1
16329170	16331869	slr0301	NP_442597.1
16329170	16331870	slr0302	NP_442598.1
16329170	16331871	slr0303	NP_442599.1
16329170	16331872	slr0304	NP_442600.1
16329170	16331873	slr0305	NP_442601.1
16329170	16331874	slr0306	NP_442602.1
16329170	16331875	sll0286	NP_442603.1
16329170	16331876	sll0284	NP_442604.1
16329170	16331877	sll0283	NP_442605.1
16329170	16331878	slr0309	NP_442606.1
16329170	16331879	sll0282	NP_442607.1
16329170	16331880	sll0281	NP_442608.1
16329170	16331881	sll0280	NP_442609.1
16329170	16331882	slr0311	NP_442610.1
16329170	16331883	slr0312	NP_442611.1
16329170	16331884	slr0313	NP_442612.1
16329170	16331885	slr0314	NP_442613.1
16329170	16331886	slr0315	NP_442614.1
16329170	16331887	slr0316	NP_442615.1
16329170	16331888	slr0317	NP_442616.1
16329170	16331889	slr0318	NP_442617.1
16329170	16331890	slr0319	NP_442618.1
16329170	16331891	ssl0511	NP_442619.1
16329170	16331892	slr0786	NP_442620.1
16329170	16331893	sll0800	NP_442621.1
16329170	16331894	slr0787	NP_442622.1
16329170	16331895	slr0788	NP_442623.1
16329170	16331896	slr0789	NP_442624.1
16329170	16331897	slr0790	NP_442625.1
16329170	16331898	sll0798	NP_442626.1
16329170	16331899	sll0797	NP_442627.1
16329170	16331900	slr0793	NP_442628.1
16329170	16331901	slr0794	NP_442629.1
16329170	16331902	slr0795	NP_442630.1
16329170	16331903	slr0796	NP_442631.1
16329170	16331904	sll0794	NP_442632.1
16329170	16331905	slr0797	NP_442633.1
16329170	16331906	sll0793	NP_442634.1
16329170	16331907	sll0792	NP_442635.1
16329170	16331908	slr0798	NP_442636.1
16329170	16331909	sll0790	NP_442637.1
16329170	16331910	sll0789	NP_442638.1
16329170	16331911	sll0788	NP_442639.1
16329170	16331912	slr0799	NP_442640.1
16329170	16331913	slr0800	NP_442641.1
16329170	16331914	ssl1464	NP_442642.1
16329170	16331915	sll0787	NP_442643.1
16329170	16331916	sll0786	NP_442644.1
16329170	16331917	sll0785	NP_442645.1
16329170	16331918	sll0784	NP_442646.1
16329170	16331919	sll0783	NP_442647.1
16329170	16331920	slr0801	NP_442648.1
16329170	16331921	sll0782	NP_442649.1
16329170	16331922	sll0781	NP_442650.1
16329170	16331923	sll0780	NP_442651.1
16329170	16331924	sll0779	NP_442652.1
16329170	16331925	sll0778	NP_442653.1
16329170	16331926	sll0777	NP_442654.1
16329170	16331927	sll0776	NP_442655.1
16329170	16331928	sll0775	NP_442656.1
16329170	16331929	ssr1169	NP_442657.1
16329170	16331930	slr0697	NP_442658.1
16329170	16331931	slr0698	NP_442659.1
16329170	16331932	slr0699	NP_442660.1
16329170	16331933	slr0700	NP_442661.1
16329170	16331934	slr0701	NP_442662.1
16329170	16331935	slr0702	NP_442663.1
16329170	16331936	sll0678	NP_442664.1
16329170	16331937	sll0677	NP_442665.1
16329170	16331938	ssl1277	NP_442666.1
16329170	16331939	sll0676	NP_442667.1
16329170	16331940	ssr1175	NP_442668.1
16329170	16331941	slr0703	NP_442669.1
16329170	16331942	smr0002	NP_442670.1
16329170	16331943	slr0704	NP_442671.1
16329170	16331944	ssr1176	NP_442672.1
16329170	16331945	sll0672	NP_442673.1
16329170	16331946	sll0671	NP_442674.1
16329170	16331947	sll0670	NP_442675.1
16329170	16331948	sll0669	NP_442676.1
16329170	16331949	slr0707	NP_442677.1
16329170	16331950	slr0708	NP_442678.1
16329170	16331951	sll0668	NP_442679.1
16329170	16331952	sll0667	NP_442680.1
16329170	16331953	sll0666	NP_442681.1
16329170	16331954	sll0665	NP_442682.1
16329170	16331955	sll0664	NP_442683.1
16329170	16331956	slr0709	NP_442684.1
16329170	16331957	slr0710	NP_442685.1
16329170	16331958	slr0711	NP_442686.1
16329170	16331959	slr0712	NP_442687.1
16329170	16331960	sll0662	NP_442688.1
16329170	16331961	sll0661	NP_442689.1
16329170	16331962	ssl1263	NP_442690.1
16329170	16331963	sll0660	NP_442691.1
16329170	16331964	smr0003	NP_442692.1
16329170	16331965	slr0713	NP_442693.1
16329170	16331966	sll0659	NP_442694.1
16329170	16331967	sll0658	NP_442695.1
16329170	16331968	ssl1255	NP_442696.1
16329170	16331969	sll0657	NP_442697.1
16329170	16331970	slr0765	NP_442698.1
16329170	16331971	sll0745	NP_442699.1
16329170	16331972	sll0744	NP_442700.1
16329170	16331973	sll0743	NP_442701.1
16329170	16331974	sll0742	NP_442702.1
16329170	16331975	sll0741	NP_442703.1
16329170	16331976	sll0740	NP_442704.1
16329170	16331977	sll0739	NP_442705.1
16329170	16331978	sll0738	NP_442706.1
16329170	16331979	sll0737	NP_442707.1
16329170	16331980	sll0048	NP_442708.1
16329170	16331981	sll0047	NP_442709.1
16329170	16331982	slr0022	NP_442710.1
16329170	16331983	sll0045	NP_442711.1
16329170	16331984	slr0023	NP_442712.1
16329170	16331985	sll0044	NP_442713.1
16329170	16331986	sll0043	NP_442714.1
16329170	16331987	sll0042	NP_442715.1
16329170	16331988	sll0041	NP_442716.1
16329170	16331989	sll0040	NP_442717.1
16329170	16331990	sll0039	NP_442718.1
16329170	16331991	sll0038	NP_442719.1
16329170	16331992	slr0031	NP_442720.1
16329170	16331993	slr0032	NP_442721.1
16329170	16331994	slr0033	NP_442722.1
16329170	16331995	sll0037	NP_442723.1
16329170	16331996	sll0036	NP_442724.1
16329170	16331997	slr0036	NP_442725.1
16329170	16331998	sll0034	NP_442726.1
16329170	16331999	sll0033	NP_442727.1
16329170	16332000	sll0031	NP_442728.1
16329170	16332001	slr0038	NP_442729.1
16329170	16332002	slr0039	NP_442730.1
16329170	16332003	sll0030	NP_442731.1
16329170	16332004	slr0040	NP_442732.1
16329170	16332005	slr0041	NP_442733.1
16329170	16332006	slr0042	NP_442734.1
16329170	16332007	slr0043	NP_442735.1
16329170	16332008	slr0044	NP_442736.1
16329170	16332009	sll0027	NP_442737.1
16329170	16332010	sll0026	NP_442738.1
16329170	16332011	sll0518	NP_442739.1
16329170	16332012	sll0517	NP_442740.1
16329170	16332013	slr0525	NP_442741.1
16329170	16332014	slr0526	NP_442742.1
16329170	16332015	slr0527	NP_442743.1
16329170	16332016	slr0528	NP_442744.1
16329170	16332017	sll0514	NP_442745.1
16329170	16332018	slr0529	NP_442746.1
16329170	16332019	slr0530	NP_442747.1
16329170	16332020	slr0531	NP_442748.1
16329170	16332021	sll0513	NP_442749.1
16329170	16332022	slr0533	NP_442750.1
16329170	16332023	slr0534	NP_442751.1
16329170	16332024	slr0535	NP_442752.1
16329170	16332025	slr0536	NP_442753.1
16329170	16332026	sll0509	NP_442754.1
16329170	16332027	sll0508	NP_442755.1
16329170	16332028	slr0537	NP_442756.1
16329170	16332029	sll0507	NP_442757.1
16329170	16332030	sll0506	NP_442758.1
16329170	16332031	sll0505	NP_442759.1
16329170	16332032	sll0504	NP_442760.1
16329170	16332033	sll0503	NP_442761.1
16329170	16332034	sll0502	NP_442762.1
16329170	16332035	sll0501	NP_442763.1
16329170	16332036	slr0541	NP_442764.1
16329170	16332037	slr0542	NP_442765.1
16329170	16332038	slr0543	NP_442766.1
16329170	16332039	sll0499	NP_442767.1
16329170	16332040	slr0544	NP_442768.1
16329170	16332041	sll0498	NP_442769.1
16329170	16332042	sll0497	NP_442770.1
16329170	16332043	slr0545	NP_442771.1
16329170	16332044	sll0496	NP_442772.1
16329170	16332046	sll0494	NP_442774.1
16329170	16332047	sll0493	NP_442775.1
16329170	16332048	sll0902	NP_442776.1
16329170	16332049	sll0901	NP_442777.1
16329170	16332050	slr0925	NP_442778.1
16329170	16332051	slr0926	NP_442779.1
16329170	16332052	slr0927	NP_442780.1
16329170	16332053	slr0929	NP_442781.1
16329170	16332054	slr0930	NP_442782.1
16329170	16332055	ssr1558	NP_442783.1
16329170	16332056	sll0900	NP_442784.1
16329170	16332057	sll0899	NP_442785.1
16329170	16332058	ssr1562	NP_442786.1
16329170	16332059	sll0898	NP_442787.1
16329170	16332060	ssl1707	NP_442788.1
16329170	16332061	sll0897	NP_442789.1
16329170	16332062	sll0896	NP_442790.1
16329170	16332063	sll0895	NP_442791.1
16329170	16332064	slr0546	NP_442792.1
16329170	16332065	sll0537	NP_442793.1
16329170	16332066	sll0536	NP_442794.1
16329170	16332067	sll0535	NP_442795.1
16329170	16332068	sll0534	NP_442796.1
16329170	16332069	sll0533	NP_442797.1
16329170	16332071	slr0550	NP_442799.1
16329170	16332072	slr0551	NP_442800.1
16329170	16332073	slr0552	NP_442801.1
16329170	16332074	slr0553	NP_442802.1
16329170	16332075	slr0554	NP_442803.1
16329170	16332076	sll0529	NP_442804.1
16329170	16332077	sll0528	NP_442805.1
16329170	16332078	slr0556	NP_442806.1
16329170	16332079	sll0525	NP_442807.1
16329170	16332080	ssl1004	NP_442808.1
16329170	16332081	sll0524	NP_442809.1
16329170	16332082	slr0557	NP_442810.1
16329170	16332083	sll0522	NP_442811.1
16329170	16332084	sll0521	NP_442812.1
16329170	16332085	sll0520	NP_442813.1
16329170	16332086	sll0519	NP_442814.1
16329170	16332087	slr1418	NP_442815.1
16329170	16332088	slr1419	NP_442816.1
16329170	16332089	slr1420	NP_442817.1
16329170	16332090	slr1421	NP_442818.1
16329170	16332091	sll1344	NP_442819.1
16329170	16332092	sll1343	NP_442820.1
16329170	16332093	sll1342	NP_442821.1
16329170	16332094	slr1423	NP_442822.1
16329170	16332095	slr1424	NP_442823.1
16329170	16332096	slr1425	NP_442824.1
16329170	16332097	sll1341	NP_442825.1
16329170	16332098	sll1340	NP_442826.1
16329170	16332099	slr1426	NP_442827.1
16329170	16332100	sll1338	NP_442828.1
16329170	16332101	sll1336	NP_442829.1
16329170	16332102	slr1428	NP_442830.1
16329170	16332103	sll1334	NP_442831.1
16329170	16332104	slr1429	NP_442832.1
16329170	16332105	sll1333	NP_442833.1
16329170	16332106	slr1431	NP_442834.1
16329170	16332107	sll1330	NP_442835.1
16329170	16332108	sll1329	NP_442836.1
16329170	16332109	slr1451	NP_442837.1
16329170	16332110	sll1367	NP_442838.1
16329170	16332111	slr1452	NP_442839.1
16329170	16332112	ssr2439	NP_442840.1
16329170	16332113	slr1453	NP_442841.1
16329170	16332114	slr1454	NP_442842.1
16329170	16332115	slr1455	NP_442843.1
16329170	16332116	slr1456	NP_442844.1
16329170	16332117	slr1457	NP_442845.1
16329170	16332118	slr1459	NP_442846.1
16329170	16332119	sll1366	NP_442847.1
16329170	16332120	slr1461	NP_442848.1
16329170	16332121	sll1365	NP_442849.1
16329170	16332122	slr1462	NP_442850.1
16329170	16332123	slr1463	NP_442851.1
16329170	16332124	slr1464	NP_442852.1
16329170	16332125	ssl2667	NP_442853.1
16329170	16332126	sll1363	NP_442854.1
16329170	16332127	slr0651	NP_442855.1
16329170	16332128	slr0652	NP_442856.1
16329170	16332129	sll0631	NP_442857.1
16329170	16332130	sll0630	NP_442858.1
16329170	16332131	sll0629	NP_442859.1
16329170	16332132	slr0653	NP_442860.1
16329170	16332133	slr0654	NP_442861.1
16329170	16332134	slr0655	NP_442862.1
16329170	16332135	slr0656	NP_442863.1
16329170	16332136	slr0657	NP_442864.1
16329170	16332137	slr0658	NP_442865.1
16329170	16332138	slr0659	NP_442866.1
16329170	16332139	slr0661	NP_442867.1
16329170	16332140	sll0626	NP_442868.1
16329170	16332141	sll0625	NP_442869.1
16329170	16332142	sll0624	NP_442870.1
16329170	16332143	slr0662	NP_442871.1
16329170	16332144	sll0623	NP_442872.1
16329170	16332145	sll0622	NP_442873.1
16329170	16332146	sll0621	NP_442874.1
16329170	16332147	ssr1114	NP_442875.1
16329170	16332148	slr0664	NP_442876.1
16329170	16332149	slr0665	NP_442877.1
16329170	16332150	slr0666	NP_442878.1
16329170	16332151	slr0667	NP_442879.1
16329170	16332152	slr0668	NP_442880.1
16329170	16332153	sll1499	NP_442881.1
16329170	16332154	slr1556	NP_442882.1
16329170	16332156	slr1557	NP_442884.1
16329170	16332157	sll1496	NP_442885.1
16329170	16332158	sll1495	NP_442886.1
16329170	16332159	slr1559	NP_442887.1
16329170	16332160	slr1560	NP_442888.1
16329170	16332161	slr1562	NP_442889.1
16329170	16332162	slr1563	NP_442890.1
16329170	16332163	slr1564	NP_442891.1
16329170	16332164	slr1565	NP_442892.1
16329170	16332165	slr1566	NP_442893.1
16329170	16332166	sll1491	NP_442894.1
16329170	16332167	slr1567	NP_442895.1
16329170	16332168	slr1568	NP_442896.1
16329170	16332169	sll1489	NP_442897.1
16329170	16332170	sll1488	NP_442898.1
16329170	16332171	slr1570	NP_442899.1
16329170	16332172	slr1571	NP_442900.1
16329170	16332173	slr1572	NP_442901.1
16329170	16332174	slr1573	NP_442902.1
16329170	16332175	ssl2874	NP_442903.1
16329170	16332176	slr1575	NP_442904.1
16329170	16332177	slr1576	NP_442905.1
16329170	16332178	slr1577	NP_442906.1
16329170	16332179	slr1579	NP_442907.1
16329170	16332180	sll1486	NP_442908.1
16329170	16332181	sll1485	NP_442909.1
16329170	16332182	sll1484	NP_442910.1
16329170	16332183	sll1483	NP_442911.1
16329170	16332184	sll1482	NP_442912.1
16329170	16332185	sll1481	NP_442913.1
16329170	16332186	sll1479	NP_442914.1
16329170	16332187	sll1477	NP_442915.1
16329170	16332188	sll1476	NP_442916.1
16329170	16332189	slr1583	NP_442917.1
16329170	16332190	sll1475	NP_442918.1
16329170	16332191	sll1474	NP_442919.1
16329170	16332192	sll1473	NP_442920.1
16329170	16332193	sll1472	NP_442921.1
16329170	16332194	sll1471	NP_442922.1
16329170	16332195	slr1584	NP_442923.1
16329170	16332196	slr1585	NP_442924.1
16329170	16332197	slr1586	NP_442925.1
16329170	16332198	sll1470	NP_442926.1
16329170	16332199	slr1588	NP_442927.1
16329170	16332200	slr0746	NP_442928.1
16329170	16332201	slr0747	NP_442929.1
16329170	16332202	sll0736	NP_442930.1
16329170	16332203	sll0735	NP_442931.1
16329170	16332204	slr0748	NP_442932.1
16329170	16332205	slr0749	NP_442933.1
16329170	16332206	slr0750	NP_442934.1
16329170	16332207	sll0733	NP_442935.1
16329170	16332208	slr0751	NP_442936.1
16329170	16332209	slr0752	NP_442937.1
16329170	16332210	sll0732	NP_442938.1
16329170	16332211	slr0753	NP_442939.1
16329170	16332212	ssl1378	NP_442940.1
16329170	16332213	sll0729	NP_442941.1
16329170	16332214	sll0728	NP_442942.1
16329170	16332215	ssr1256	NP_442943.1
16329170	16332216	slr0755	NP_442944.1
16329170	16332217	ssr1258	NP_442945.1
16329170	16332218	sll0727	NP_442946.1
16329170	16332219	sll0726	NP_442947.1
16329170	16332220	slr0756	NP_442948.1
16329170	16332221	slr0757	NP_442949.1
16329170	16332222	slr0758	NP_442950.1
16329170	16332223	sll0723	NP_442951.1
16329170	16332224	sll0722	NP_442952.1
16329170	16332225	sll0721	NP_442953.1
16329170	16332226	sll0720	NP_442954.1
16329170	16332227	sll1552	NP_442955.1
16329170	16332228	slr1651	NP_442956.1
16329170	16332229	slr1652	NP_442957.1
16329170	16332230	slr1653	NP_442958.1
16329170	16332231	sll1550	NP_442959.1
16329170	16332232	sll1549	NP_442960.1
16329170	16332233	slr1655	NP_442961.1
16329170	16332234	smr0004	NP_442962.1
16329170	16332235	slr1656	NP_442963.1
16329170	16332236	slr1657	NP_442964.1
16329170	16332237	slr1658	NP_442965.1
16329170	16332238	slr1659	NP_442966.1
16329170	16332239	slr1660	NP_442967.1
16329170	16332240	sll1547	NP_442968.1
16329170	16332241	sll1546	NP_442969.1
16329170	16332242	slr1661	NP_442970.1
16329170	16332243	sll1545	NP_442971.1
16329170	16332244	slr1664	NP_442972.1
16329170	16332245	slr1665	NP_442973.1
16329170	16332246	slr1666	NP_442974.1
16329170	16332247	ssr2781	NP_442975.1
16329170	16332248	sll1544	NP_442976.1
16329170	16332249	sll1543	NP_442977.1
16329170	16332250	slr1667	NP_442978.1
16329170	16332251	slr1668	NP_442979.1
16329170	16332252	ssr2786	NP_442980.1
16329170	16332253	sll1542	NP_442981.1
16329170	16332254	sll0451	NP_442982.1
16329170	16332255	sll0450	NP_442983.1
16329170	16332256	slr0449	NP_442984.1
16329170	16332257	sll0449	NP_442985.1
16329170	16332258	sll0448	NP_442986.1
16329170	16332259	sll0447	NP_442987.1
16329170	16332260	sll0446	NP_442988.1
16329170	16332261	sll0445	NP_442989.1
16329170	16332262	sll0444	NP_442990.1
16329170	16332263	sll0443	NP_442991.1
16329170	16332264	slr0451	NP_442992.1
16329170	16332265	sll0442	NP_442993.1
16329170	16332266	sll0441	NP_442994.1
16329170	16332267	slr0452	NP_442995.1
16329170	16332268	slr0453	NP_442996.1
16329170	16332269	ssl0832	NP_442997.1
16329170	16332270	sll0436	NP_442998.1
16329170	16332271	slr0454	NP_442999.1
16329170	16332272	slr0455	NP_443000.1
16329170	16332273	slr0456	NP_443001.1
16329170	16332274	slr0457	NP_443002.1
16329170	16332275	slr0458	NP_443003.1
16329170	16332277	slr0460	NP_443005.1
16329170	16332278	sll0431	NP_443006.1
16329170	16332279	ssr0817	NP_443007.1
16329170	16332280	slr0462	NP_443008.1
16329170	16332281	sll0430	NP_443009.1
16329170	16332282	slr1176	NP_443010.1
16329170	16332283	slr1177	NP_443011.1
16329170	16332284	slr1178	NP_443012.1
16329170	16332285	slr1179	NP_443013.1
16329170	16332286	sll1110	NP_443014.1
16329170	16332287	sll1109	NP_443015.1
16329170	16332288	sll1108	NP_443016.1
16329170	16332289	slr1181	NP_443017.1
16329170	16332290	slr1182	NP_443018.1
16329170	16332291	slr1183	NP_443019.1
16329170	16332292	slr1184	NP_443020.1
16329170	16332293	slr1185	NP_443021.1
16329170	16332294	slr1186	NP_443022.1
16329170	16332295	slr1187	NP_443023.1
16329170	16332296	slr1188	NP_443024.1
16329170	16332297	slr1189	NP_443025.1
16329170	16332298	sll1107	NP_443026.1
16329170	16332299	sll1106	NP_443027.1
16329170	16332300	slr1192	NP_443028.1
16329170	16332301	slr0585	NP_443029.1
16329170	16332302	slr0586	NP_443030.1
16329170	16332303	slr0587	NP_443031.1
16329170	16332304	sll0578	NP_443032.1
16329170	16332305	sll0577	NP_443033.1
16329170	16332306	slr0588	NP_443034.1
16329170	16332307	slr0589	NP_443035.1
16329170	16332308	slr0590	NP_443036.1
16329170	16332309	sll0576	NP_443037.1
16329170	16332310	sll0575	NP_443038.1
16329170	16332311	sll0574	NP_443039.1
16329170	16332312	slr0591	NP_443040.1
16329170	16332313	sll0573	NP_443041.1
16329170	16332314	sll0572	NP_443042.1
16329170	16332315	slr0592	NP_443043.1
16329170	16332316	slr0593	NP_443044.1
16329170	16332317	sll0569	NP_443045.1
16329170	16332318	slr0594	NP_443046.1
16329170	16332319	sll0567	NP_443047.1
16329170	16332320	slr0596	NP_443048.1
16329170	16332321	slr0597	NP_443049.1
16329170	16332322	sll0565	NP_443050.1
16329170	16332323	sll0564	NP_443051.1
16329170	16332324	slr0598	NP_443052.1
16329170	16332325	slr0599	NP_443053.1
16329170	16332326	slr0600	NP_443054.1
16329170	16332327	slr0601	NP_443055.1
16329170	16332328	slr0602	NP_443056.1
16329170	16332329	sll0563	NP_443057.1
16329170	16332330	slr0603	NP_443058.1
16329170	16332331	slr0604	NP_443059.1
16329170	16332332	slr0605	NP_443060.1
16329170	16332333	slr0606	NP_443061.1
16329170	16332334	slr0607	NP_443062.1
16329170	16332335	slr0608	NP_443063.1
16329170	16332336	slr0609	NP_443064.1
16329170	16332337	slr0610	NP_443065.1
16329170	161344770	slr1779	NP_440111.2
16329170	304569547	slr0947	NP_441728.2
16329170	304569548	ssr1600	NP_441740.2
16329170	304569549	slr0394	NP_441843.2
16329170	304569550	ssl0707	NP_441855.2
16329170	304569551	sll0755	NP_442066.2
16329170	304569539	slr1124	NP_439971.2
16329170	304569540	slr1101	NP_440080.2
16329170	304569541	slr2051	NP_440438.2
16329170	304569542	slr1146	NP_001035871.2
16329170	304569543	sll1823	NP_440638.2
16329170	109150011	slr0743a	NP_001035870.1
16329170	109150012	sll0063a	NP_001035873.1
16329170	109150014	sll1994a	NP_001035872.1
16329170	304569560	slr1006	YP_003858592.1
16329170	161344758	sll1244	NP_441493.2
16329170	161344759	slr0819	NP_441451.2
16329170	161344760	slr1330	NP_441408.2
16329170	228861756	sll1932	NP_440443.2
16329170	304569552	slr0549	NP_442798.2
16329170	304569553	slr0459	NP_443004.2
16329170	304569554	slr1000	YP_003858597.1
16329170	304569555	slr1001	YP_003858595.1
16329170	304569556	slr1002	YP_003858598.1
16329170	304569557	slr1003	YP_003858596.1
16329170	304569558	slr1004	YP_003858593.1
16329170	304569559	slr1005	YP_003858594.1
16329170	304569545	sll1894	NP_441510.2
16329170	304569546	sll1091	NP_441659.2
16329170	161344763	slr1808	NP_441058.2
16329170	161344764	slr1884	NP_441020.2
16329170	161344765	slr1882	NP_441016.2
16329170	161344762	sll1425	NP_441328.2
16329170	161344767	sll1144	NP_440820.2
16329170	161344768	sll1300	NP_440507.2
16329170	161344769	sll0927	NP_440207.2
16329170	16330609	slr1510	NP_441337.1
16329170	161344757	slr1622	NP_441751.2
16329170	110645911	sll1749a	YP_680420.1
16329170	161344750	sll0495	NP_442773.2
16329170	161344756	sll0144	NP_441880.2
16329170	161344752	slr0917	NP_442395.2
16329170	161344753	sll0370	NP_442333.2
16329170	161344754	sll0017	NP_442115.2
16329170	161344751	sll0555	NP_442408.2
16329170	161344755	slr0181	NP_442000.2
16329170	161344749	sll1498	NP_442883.2
16329170	304569544	ssl3441	NP_440649.2
16329170	161344766	slr1368	NP_440907.2
16329170	161344761	slr1511	NP_441338.2
