start1	end1	start2	end2	idone	idtwo	strand
1769234	1770457	4260149	4261382	NC_000911	NC_003272	+
1784028	1784914	5912065	5912948	NC_000911	NC_003272	+
1788588	1789908	577631	578953	NC_000911	NC_003272	+
1791177	1791340	580097	580270	NC_000911	NC_003272	+
1793870	1794960	4462792	4461705	NC_000911	NC_003272	-
1802938	1804148	3786570	3785358	NC_000911	NC_003272	-
1804443	1805137	3784991	3784307	NC_000911	NC_003272	-
1805506	1806228	1612767	1612045	NC_000911	NC_003272	-
1814373	1815195	4666093	4666903	NC_000911	NC_003272	+
1817221	1817355	1571080	1571213	NC_000911	NC_003272	+
1817413	1818684	1571308	1572573	NC_000911	NC_003272	+
1826770	1827014	4122649	4122908	NC_000911	NC_003272	+
1827044	1827618	4122999	4123575	NC_000911	NC_003272	+
1827749	1828940	4123809	4124988	NC_000911	NC_003272	+
1829105	1829481	4125089	4125458	NC_000911	NC_003272	+
1830716	1831458	3558579	3559323	NC_000911	NC_003272	+
1831563	1831940	3560144	3560520	NC_000911	NC_003272	+
1831956	1832089	3560569	3560705	NC_000911	NC_003272	+
1836735	1837030	5886162	5886453	NC_000911	NC_003272	+
1837052	1837795	5886476	5887219	NC_000911	NC_003272	+
1841253	1841783	4474599	4474069	NC_000911	NC_003272	-
1842070	1842542	4473986	4473520	NC_000911	NC_003272	-
1850729	1851168	5083797	5083358	NC_000911	NC_003272	-
1851528	1852531	3245332	3246332	NC_000911	NC_003272	+
1854125	1855681	1870611	1872167	NC_000911	NC_003272	+
1866063	1866757	1199337	1200033	NC_000911	NC_003272	+
1867218	1867409	1200559	1200746	NC_000911	NC_003272	+
1867478	1867602	1200773	1200896	NC_000911	NC_003272	+
1867777	1867937	1200942	1201098	NC_000911	NC_003272	+
1868035	1868145	1201191	1201301	NC_000911	NC_003272	+
1868165	1868354	1201351	1201539	NC_000911	NC_003272	+
1869198	1869375	1202374	1202544	NC_000911	NC_003272	+
1869451	1869691	1202594	1202833	NC_000911	NC_003272	+
1869891	1870156	1203046	1203298	NC_000911	NC_003272	+
1870320	1870910	1203568	1204157	NC_000911	NC_003272	+
1871622	1871710	1204871	1204958	NC_000911	NC_003272	+
1872038	1872219	1205333	1205511	NC_000911	NC_003272	+
1873639	1874686	2478158	2479203	NC_000911	NC_003272	+
1874994	1875492	4642327	4641843	NC_000911	NC_003272	-
1875608	1876797	4641820	4640640	NC_000911	NC_003272	-
1890635	1892142	5973860	5972351	NC_000911	NC_003272	-
1892924	1893007	4297002	4296918	NC_000911	NC_003272	-
1893096	1895185	4296800	4294716	NC_000911	NC_003272	-
1895243	1895290	4294661	4294614	NC_000911	NC_003272	-
1899699	1900939	2335693	2336933	NC_000911	NC_003272	+
1902455	1903884	1659137	1657724	NC_000911	NC_003272	-
1904040	1905715	3621686	3623349	NC_000911	NC_003272	+
1912814	1914583	3667973	3666202	NC_000911	NC_003272	-
1914729	1915230	5189814	5190326	NC_000911	NC_003272	+
1915269	1915903	5190436	5191069	NC_000911	NC_003272	+
1915910	1916478	5191105	5191674	NC_000911	NC_003272	+
1916533	1918611	5191693	5193773	NC_000911	NC_003272	+
1918789	1919287	5193885	5194383	NC_000911	NC_003272	+
1919433	1919816	5194880	5195266	NC_000911	NC_003272	+
1931148	1932298	6135993	6134843	NC_000911	NC_003272	-
1934308	1935549	132709	131471	NC_000911	NC_003272	-
1936206	1936849	3360383	3361023	NC_000911	NC_003272	+
1943025	1944093	2390861	2391923	NC_000911	NC_003272	+
1952420	1953634	2178072	2176867	NC_000911	NC_003272	-
1959484	1960199	4244753	4244047	NC_000911	NC_003272	-
1960280	1961057	4243966	4243189	NC_000911	NC_003272	-
1965868	1966009	633192	633057	NC_000911	NC_003272	-
1966120	1967707	632989	631408	NC_000911	NC_003272	-
1967743	1968698	631348	630393	NC_000911	NC_003272	-
1976870	1977897	4111415	4110385	NC_000911	NC_003272	-
1983248	1983981	2984536	2985274	NC_000911	NC_003272	+
1983991	1985630	2985303	2986945	NC_000911	NC_003272	+
1993417	1993575	2044151	2044308	NC_000911	NC_003272	+
1993631	1993697	2044410	2044476	NC_000911	NC_003272	+
1994146	1996801	5788300	5790932	NC_000911	NC_003272	+
1996885	1997012	5791048	5791172	NC_000911	NC_003272	+
2000819	2002018	3311834	3313017	NC_000911	NC_003272	+
2002050	2002192	3313020	3313162	NC_000911	NC_003272	+
2002928	2004318	2324289	2325682	NC_000911	NC_003272	+
2004553	2006524	2867414	2865440	NC_000911	NC_003272	-
2010386	2011348	1285736	1286697	NC_000911	NC_003272	+
2012219	2012626	1293877	1294284	NC_000911	NC_003272	+
2012737	2013481	4621394	4620650	NC_000911	NC_003272	-
2013641	2014140	4620479	4619983	NC_000911	NC_003272	-
2022064	2023063	4843075	4842075	NC_000911	NC_003272	-
2026761	2027537	1280299	1279526	NC_000911	NC_003272	-
2027540	2028101	1279499	1278950	NC_000911	NC_003272	-
2034292	2034818	4312609	4312082	NC_000911	NC_003272	-
2035113	2035235	4311808	4311694	NC_000911	NC_003272	-
2040299	2041477	3546482	3547655	NC_000911	NC_003272	+
2042124	2042878	614651	615405	NC_000911	NC_003272	+
2043106	2043723	5748038	5748654	NC_000911	NC_003272	+
2043806	2043887	5748765	5748847	NC_000911	NC_003272	+
2044161	2045073	5749134	5750046	NC_000911	NC_003272	+
2045338	2046129	4023480	4024270	NC_000911	NC_003272	+
2046657	2046739	4024885	4024964	NC_000911	NC_003272	+
2046838	2047166	4025103	4025428	NC_000911	NC_003272	+
2062928	2065467	6054806	6057345	NC_000911	NC_003272	+
2066020	2067012	4967704	4966706	NC_000911	NC_003272	-
2067553	2067740	4965523	4965335	NC_000911	NC_003272	-
2067869	2068763	4965138	4964228	NC_000911	NC_003272	-
2076548	2076899	186585	186938	NC_000911	NC_003272	+
2076908	2076972	188941	189005	NC_000911	NC_003272	+
2077061	2078256	4691427	4692616	NC_000911	NC_003272	+
2087804	2087901	1891880	1891978	NC_000911	NC_003272	+
2093831	2094998	4103835	4102665	NC_000911	NC_003272	-
2098940	2100216	2335074	2333816	NC_000911	NC_003272	-
2100644	2100921	4621746	4622020	NC_000911	NC_003272	+
2100979	2101980	4622106	4623091	NC_000911	NC_003272	+
2107678	2108747	5094637	5095702	NC_000911	NC_003272	+
2108786	2109356	5095787	5096360	NC_000911	NC_003272	+
2134337	2137143	5509990	5507181	NC_000911	NC_003272	-
2139172	2140394	4980478	4979256	NC_000911	NC_003272	-
2141651	2144164	2904076	2901554	NC_000911	NC_003272	-
2148262	2149180	5666325	5665407	NC_000911	NC_003272	-
2149332	2150248	5665217	5664301	NC_000911	NC_003272	-
2153079	2153648	1599094	1599657	NC_000911	NC_003272	+
2188343	2189257	4247195	4246278	NC_000911	NC_003272	-
2189322	2189728	4246213	4245808	NC_000911	NC_003272	-
2189765	2190089	4245755	4245431	NC_000911	NC_003272	-
2191089	2191513	1218480	1218903	NC_000911	NC_003272	+
2191731	2192044	1219140	1219453	NC_000911	NC_003272	+
2192168	2193366	1423521	1422323	NC_000911	NC_003272	-
2194404	2196989	2796126	2798693	NC_000911	NC_003272	+
2202949	2204084	2937299	2936156	NC_000911	NC_003272	-
2204157	2205370	2936072	2934851	NC_000911	NC_003272	-
2205786	2205894	5220825	5220717	NC_000911	NC_003272	-
2205926	2206463	5220715	5220172	NC_000911	NC_003272	-
2206538	2207137	5220119	5219521	NC_000911	NC_003272	-
2207437	2208684	284396	285642	NC_000911	NC_003272	+
2214308	2214424	290561	290677	NC_000911	NC_003272	+
2214708	2215566	290890	291744	NC_000911	NC_003272	+
2215593	2215828	291772	292010	NC_000911	NC_003272	+
2230598	2231490	3303819	3304711	NC_000911	NC_003272	+
2237133	2238025	4308402	4307516	NC_000911	NC_003272	-
2248522	2249066	5031913	5031372	NC_000911	NC_003272	-
2249110	2250159	5031327	5030278	NC_000911	NC_003272	-
2250244	2250474	5030155	5029925	NC_000911	NC_003272	-
2251657	2252955	4357502	4356216	NC_000911	NC_003272	-
2253169	2253710	5009295	5008754	NC_000911	NC_003272	-
2262819	2263394	3853425	3853998	NC_000911	NC_003272	+
2263570	2263795	3854293	3854524	NC_000911	NC_003272	+
2263871	2264450	3854626	3855213	NC_000911	NC_003272	+
2264982	2265076	3305862	3305770	NC_000911	NC_003272	-
2265295	2265581	2243068	2242782	NC_000911	NC_003272	-
2265675	2266646	2242688	2241717	NC_000911	NC_003272	-
2266941	2267303	5164711	5164354	NC_000911	NC_003272	-
2267481	2268965	5163936	5162448	NC_000911	NC_003272	-
2269305	2270076	4592910	4592139	NC_000911	NC_003272	-
2272565	2272625	1072261	1072201	NC_000911	NC_003272	-
2272708	2273584	1072157	1071281	NC_000911	NC_003272	-
2273607	2274083	1071264	1070785	NC_000911	NC_003272	-
2287996	2289466	4776887	4778354	NC_000911	NC_003272	+
2291805	2291907	15135	15237	NC_000911	NC_003272	+
2291965	2292505	15532	16091	NC_000911	NC_003272	+
2292506	2294860	16114	18468	NC_000911	NC_003272	+
2295242	2296078	1552452	1553285	NC_000911	NC_003272	+
2296081	2296825	1553312	1554052	NC_000911	NC_003272	+
2296974	2297111	1554229	1554363	NC_000911	NC_003272	+
2298241	2298387	6067936	6067787	NC_000911	NC_003272	-
2299395	2300357	6066216	6065260	NC_000911	NC_003272	-
2312686	2314556	2096852	2094988	NC_000911	NC_003272	-
2331593	2333653	829941	832004	NC_000911	NC_003272	+
2337248	2337963	2769508	2768790	NC_000911	NC_003272	-
2338029	2338350	2768724	2768403	NC_000911	NC_003272	-
2338705	2340227	5766438	5767957	NC_000911	NC_003272	+
2369383	2370090	4288420	4287713	NC_000911	NC_003272	-
2375102	2375451	2236017	2235677	NC_000911	NC_003272	-
2375529	2377290	2235599	2233822	NC_000911	NC_003272	-
2377318	2377517	2233794	2233595	NC_000911	NC_003272	-
2377773	2378002	2232815	2232569	NC_000911	NC_003272	-
2380413	2380712	2229540	2229251	NC_000911	NC_003272	-
2386273	2387126	2725384	2726240	NC_000911	NC_003272	+
2387431	2388914	6295782	6294318	NC_000911	NC_003272	-
2395097	2396629	4147158	4148690	NC_000911	NC_003272	+
2401574	2402349	122921	122155	NC_000911	NC_003272	-
2402394	2403265	122153	121258	NC_000911	NC_003272	-
2404632	2404969	4136116	4135779	NC_000911	NC_003272	-
2405104	2405312	4135758	4135556	NC_000911	NC_003272	-
2417619	2418434	229571	228756	NC_000911	NC_003272	-
2428098	2428754	4130454	4131097	NC_000911	NC_003272	+
2428820	2429291	4131216	4131687	NC_000911	NC_003272	+
2454428	2455090	2933289	2933951	NC_000911	NC_003272	+
2455914	2456617	5480723	5480020	NC_000911	NC_003272	-
2465481	2465656	5348497	5348671	NC_000911	NC_003272	+
2465684	2466327	5348700	5349343	NC_000911	NC_003272	+
2466409	2468924	3644858	3642342	NC_000911	NC_003272	-
2469279	2470165	5216052	5215166	NC_000911	NC_003272	-
2470615	2471162	5457535	5458081	NC_000911	NC_003272	+
2471180	2471681	5458100	5458604	NC_000911	NC_003272	+
2471980	2473189	3937839	3936630	NC_000911	NC_003272	-
2478483	2479827	1786057	1787400	NC_000911	NC_003272	+
2480009	2480366	1787474	1787823	NC_000911	NC_003272	+
2480476	2480811	1787949	1788285	NC_000911	NC_003272	+
2484889	2485310	4992504	4992932	NC_000911	NC_003272	+
2494208	2495391	3362433	3361250	NC_000911	NC_003272	-
2497774	2498016	5707278	5707039	NC_000911	NC_003272	-
2498129	2499197	5706920	5705864	NC_000911	NC_003272	-
2499224	2500149	5705837	5704912	NC_000911	NC_003272	-
2500324	2501059	4833167	4832426	NC_000911	NC_003272	-
2501091	2501152	4832415	4832354	NC_000911	NC_003272	-
2504483	2505989	3468654	3467148	NC_000911	NC_003272	-
2510289	2511295	6305160	6304154	NC_000911	NC_003272	-
2511515	2511858	6303910	6303567	NC_000911	NC_003272	-
2511880	2512209	6303545	6303216	NC_000911	NC_003272	-
2513821	2515639	4952989	4954795	NC_000911	NC_003272	+
2516853	2517371	5466449	5465931	NC_000911	NC_003272	-
2517402	2518143	5465928	5465189	NC_000911	NC_003272	-
2521847	2523720	4300602	4298726	NC_000911	NC_003272	-
2528831	2529171	4395549	4395188	NC_000911	NC_003272	-
2529205	2530893	4395154	4393463	NC_000911	NC_003272	-
2530989	2531587	5189091	5189689	NC_000911	NC_003272	+
2539009	2540648	2267213	2265577	NC_000911	NC_003272	-
2542986	2543167	2263990	2263811	NC_000911	NC_003272	-
2545660	2546316	6268680	6268024	NC_000911	NC_003272	-
2547486	2547668	6033336	6033147	NC_000911	NC_003272	-
2547985	2548086	6032903	6032803	NC_000911	NC_003272	-
2548140	2548935	6032724	6031928	NC_000911	NC_003272	-
2548966	2549225	6031900	6031653	NC_000911	NC_003272	-
2549386	2549953	6031434	6030867	NC_000911	NC_003272	-
2550059	2550187	6030675	6030544	NC_000911	NC_003272	-
2550278	2550519	6030375	6030134	NC_000911	NC_003272	-
2550834	2551435	993417	992819	NC_000911	NC_003272	-
2554011	2555391	6287022	6285642	NC_000911	NC_003272	-
2560167	2561308	239294	238153	NC_000911	NC_003272	-
2561484	2561988	237916	237414	NC_000911	NC_003272	-
2575355	2575878	5531421	5530898	NC_000911	NC_003272	-
2577594	2577772	5367236	5367061	NC_000911	NC_003272	-
2578220	2579111	5366288	5365397	NC_000911	NC_003272	-
2582930	2583003	4252079	4252006	NC_000911	NC_003272	-
2586574	2586625	2942732	2942681	NC_000911	NC_003272	-
2586819	2588651	2942604	2940772	NC_000911	NC_003272	-
2588924	2589324	2940444	2940047	NC_000911	NC_003272	-
2589329	2589428	2940022	2939920	NC_000911	NC_003272	-
2589849	2591832	2939360	2937386	NC_000911	NC_003272	-
2594134	2595003	87240	86371	NC_000911	NC_003272	-
2597866	2599198	1094090	1092758	NC_000911	NC_003272	-
2600709	2600867	4171068	4171225	NC_000911	NC_003272	+
2600876	2601384	4171259	4171767	NC_000911	NC_003272	+
2601780	2602529	1218308	1217556	NC_000911	NC_003272	-
2608135	2610488	3821930	3824276	NC_000911	NC_003272	+
2610718	2612561	1331531	1333374	NC_000911	NC_003272	+
2615100	2616568	5152059	5150591	NC_000911	NC_003272	-
2618068	2618267	380197	380001	NC_000911	NC_003272	-
2618294	2618444	379974	379824	NC_000911	NC_003272	-
2618466	2618621	379763	379620	NC_000911	NC_003272	-
2618639	2619986	379566	378231	NC_000911	NC_003272	-
2621900	2621977	199118	199041	NC_000911	NC_003272	-
2629277	2630367	5771831	5772912	NC_000911	NC_003272	+
2630401	2630701	5772945	5773230	NC_000911	NC_003272	+
2635247	2635898	2643818	2643167	NC_000911	NC_003272	-
2636826	2637041	5466730	5466944	NC_000911	NC_003272	+
2637957	2638498	5466946	5467486	NC_000911	NC_003272	+
2638564	2639244	5467578	5468266	NC_000911	NC_003272	+
2639575	2640420	5468429	5469285	NC_000911	NC_003272	+
2640636	2641643	5469623	5470615	NC_000911	NC_003272	+
2647369	2650024	5781499	5778851	NC_000911	NC_003272	-
2650047	2650210	5778848	5778684	NC_000911	NC_003272	-
2653137	2653476	4242044	4241709	NC_000911	NC_003272	-
2653492	2655021	4241669	4240164	NC_000911	NC_003272	-
2659912	2660724	2375415	2374603	NC_000911	NC_003272	-
2678194	2679606	250520	249108	NC_000911	NC_003272	-
2679883	2680317	248813	248379	NC_000911	NC_003272	-
2687951	2690084	988976	986843	NC_000911	NC_003272	-
2690174	2690393	986705	986480	NC_000911	NC_003272	-
2702072	2705062	6221957	6224943	NC_000911	NC_003272	+
2705075	2705384	6225038	6225340	NC_000911	NC_003272	+
2713380	2714639	4606556	4605282	NC_000911	NC_003272	-
2714647	2716565	4605223	4603308	NC_000911	NC_003272	-
2718024	2718748	6307513	6308235	NC_000911	NC_003272	+
2728847	2730071	3297671	3298886	NC_000911	NC_003272	+
2733092	2733944	4037908	4037056	NC_000911	NC_003272	-
2741743	2743106	3870871	3872225	NC_000911	NC_003272	+
2751069	2753662	350822	353411	NC_000911	NC_003272	+
2753738	2754073	353467	353801	NC_000911	NC_003272	+
2754110	2754614	353812	354316	NC_000911	NC_003272	+
2775340	2775605	516309	516044	NC_000911	NC_003272	-
2779498	2780925	143295	141865	NC_000911	NC_003272	-
2791017	2791054	5019096	5019132	NC_000911	NC_003272	+
2791709	2791752	5019133	5019176	NC_000911	NC_003272	+
2793130	2793911	4994162	4994947	NC_000911	NC_003272	+
2807220	2807904	4697792	4698475	NC_000911	NC_003272	+
2807970	2808758	4698542	4699333	NC_000911	NC_003272	+
2820054	2821862	5106126	5107942	NC_000911	NC_003272	+
2822613	2823309	1879648	1880343	NC_000911	NC_003272	+
2823850	2824876	1880738	1881766	NC_000911	NC_003272	+
2839891	2841836	673949	672020	NC_000911	NC_003272	-
2842744	2843622	5776692	5777560	NC_000911	NC_003272	+
2843729	2844666	39908	40845	NC_000911	NC_003272	+
2848517	2848984	4527804	4528270	NC_000911	NC_003272	+
2849003	2850162	4528272	4529430	NC_000911	NC_003272	+
2858201	2859283	4774662	4775743	NC_000911	NC_003272	+
2859302	2859942	4775790	4776444	NC_000911	NC_003272	+
2867371	2867808	5605019	5605456	NC_000911	NC_003272	+
2869346	2869586	2989061	2989297	NC_000911	NC_003272	+
2869984	2870067	2989834	2989923	NC_000911	NC_003272	+
2870479	2871102	2990583	2991203	NC_000911	NC_003272	+
2871516	2871592	2991494	2991574	NC_000911	NC_003272	+
2871610	2873156	2991629	2993165	NC_000911	NC_003272	+
2873261	2873927	2993226	2993891	NC_000911	NC_003272	+
2874446	2874912	2994287	2994734	NC_000911	NC_003272	+
2874941	2876834	2994764	2996641	NC_000911	NC_003272	+
2876895	2878049	3293330	3294481	NC_000911	NC_003272	+
2885169	2885806	5393629	5392992	NC_000911	NC_003272	-
2886177	2887484	1442263	1443569	NC_000911	NC_003272	+
2887668	2888899	1443672	1444906	NC_000911	NC_003272	+
2891211	2892937	387508	385779	NC_000911	NC_003272	-
2900982	2901215	1751309	1751076	NC_000911	NC_003272	-
2901266	2901332	1751040	1750974	NC_000911	NC_003272	-
2901393	2901920	1750949	1750419	NC_000911	NC_003272	-
2905808	2906506	1907650	1906952	NC_000911	NC_003272	-
2906843	2907346	5263822	5263319	NC_000911	NC_003272	-
2908308	2909431	10260	11382	NC_000911	NC_003272	+
2911962	2912168	4100957	4100745	NC_000911	NC_003272	-
2912206	2912820	4100734	4100120	NC_000911	NC_003272	-
2912850	2913277	4100090	4099642	NC_000911	NC_003272	-
2914803	2915783	2098018	2097046	NC_000911	NC_003272	-
2917543	2918765	6082017	6080795	NC_000911	NC_003272	-
2935667	2936490	473444	474266	NC_000911	NC_003272	+
2936533	2937008	474287	474763	NC_000911	NC_003272	+
2937039	2937450	474777	475185	NC_000911	NC_003272	+
2938620	2939562	5571576	5570634	NC_000911	NC_003272	-
2940022	2940202	5566869	5566689	NC_000911	NC_003272	-
2959570	2959743	5450384	5450556	NC_000911	NC_003272	+
2959792	2960639	5450606	5451456	NC_000911	NC_003272	+
2960887	2960969	56439	56521	NC_000911	NC_003272	+
2961107	2961439	56629	56961	NC_000911	NC_003272	+
2963417	2964459	2998318	2997276	NC_000911	NC_003272	-
2981374	2982181	2520467	2521274	NC_000911	NC_003272	+
2984866	2984946	4812554	4812634	NC_000911	NC_003272	+
2995905	2996602	133780	133083	NC_000911	NC_003272	-
2999057	3000496	1148863	1147423	NC_000911	NC_003272	-
3004548	3006623	4345353	4343284	NC_000911	NC_003272	-
3011788	3012790	3808526	3809509	NC_000911	NC_003272	+
3012810	3013893	3809557	3810638	NC_000911	NC_003272	+
3017165	3018154	3747018	3748006	NC_000911	NC_003272	+
3018304	3019198	3749119	3750013	NC_000911	NC_003272	+
3019348	3019890	2645877	2646419	NC_000911	NC_003272	+
3022513	3024255	4591565	4589837	NC_000911	NC_003272	-
3024500	3025785	5320257	5318978	NC_000911	NC_003272	-
3032184	3032291	2564378	2564484	NC_000911	NC_003272	+
3032378	3032902	2564535	2565083	NC_000911	NC_003272	+
3032903	3033791	2565453	2566341	NC_000911	NC_003272	+
3033792	3035546	2566363	2568129	NC_000911	NC_003272	+
3035547	3036196	2569020	2569668	NC_000911	NC_003272	+
3036391	3036647	2569909	2570161	NC_000911	NC_003272	+
3037267	3038028	2570812	2571566	NC_000911	NC_003272	+
3038286	3039730	2571656	2573090	NC_000911	NC_003272	+
3057413	3057482	3829152	3829083	NC_000911	NC_003272	-
3057519	3058333	3829046	3828232	NC_000911	NC_003272	-
3058340	3058380	3828182	3828142	NC_000911	NC_003272	-
3058416	3060112	3828121	3826410	NC_000911	NC_003272	-
3084930	3086238	5935079	5933771	NC_000911	NC_003272	-
3086372	3086747	5933661	5933277	NC_000911	NC_003272	-
3086899	3087913	5933112	5932089	NC_000911	NC_003272	-
3087935	3088416	5932067	5931586	NC_000911	NC_003272	-
3098796	3100089	4084088	4085380	NC_000911	NC_003272	+
3100122	3101407	4085459	4086756	NC_000911	NC_003272	+
3101915	3102773	4951713	4952573	NC_000911	NC_003272	+
3104181	3105067	1487182	1488070	NC_000911	NC_003272	+
3105245	3107101	1488195	1490054	NC_000911	NC_003272	+
3117073	3117850	5668037	5667257	NC_000911	NC_003272	-
3117928	3118076	5667173	5667024	NC_000911	NC_003272	-
3118420	3119438	2251198	2252213	NC_000911	NC_003272	+
3121980	3122875	5169800	5170698	NC_000911	NC_003272	+
3125185	3126190	2294067	2293116	NC_000911	NC_003272	-
